sentence,translated,fuel,machine,others,part,price,service
Xi 2005 hebat banget nih mobil . kuat pakai premium ( 1:11 ) irit abis,xi 2005 hebat banget nih mobil . kuwat anggo premium ( 1:11 ) irit abis,positive,neutral,positive,neutral,neutral,neutral
"keseluruhan gue suka xenia . Murah , desain lucu , muat banyak barang ,","sakabehe aku  remen xenia . murah , desain lucu , muat akeh barang ,",neutral,neutral,positive,positive,positive,neutral
"Coba dong ke Honda Autoland Kelapa Gading , beda benar . Pelayanan , kualitas ruang tunggu dan lain-lain yang enggak banget .","jajal dong menyang honda autoland klapa gading , seje bener . pelayanan , kualitas ruwang enteni lan liya-liya kang ora banget .",neutral,neutral,neutral,neutral,neutral,negative
"Ayah saya tahu karakter mesin , dia bilang karakter mesin nya calya oke","bapa aku ngerti karakter mesin , dheweke ngomong karakter mesine calya oke",neutral,positive,neutral,neutral,neutral,neutral
calya didesain dapat dipakai untuk semua kalangan usia,calya didesain oleh dianggo kanggo kabehing kalangan umur,neutral,neutral,neutral,positive,neutral,neutral
Jazz VTEC Lama saja lebih murah,jazz vtec suwe wae luwih murah,neutral,neutral,neutral,neutral,positive,neutral
avanza dapat bermanuver lincah mesin nya,avanza oleh bermanuver lincah mesine,neutral,positive,neutral,neutral,neutral,neutral
avanza lincah banget kalo buat lari meskipun gaya nya jadul abis hehe,avanza lincah banget yen gawe mlayu sanadyan gayane jadul abis hehe,neutral,positive,neutral,negative,neutral,neutral
"Saya dapat harga cuma 118 juta juli 2015 . lumayan murah banget si Wagon , awet , irit .","aku oleh rega namung 118 yuta juli 2015 . lumayan murah banget si wagon , awet , irit .",positive,neutral,positive,neutral,positive,neutral
saya akan pilih all new grand livina . jelas lebih nyaman . lebih mewah . lebih keren . mobil nya anak muda lagi .,aku arep pilih all new grand livina . jelas luwih kepenak . luwih mewah . luwih keren . mobile bocah enom maneh .,neutral,neutral,positive,neutral,neutral,neutral
Elektronik Parking Brake HRV sudah oke banget .,elektronik parking brake hrv wis oke banget .,neutral,neutral,neutral,positive,neutral,neutral
"Seperti inilah rasa mengendarai Nissan GT - R R35 "" Godzilla "" bertenaga 537 hp dengan torsi 612 Nm yang sungguh kencang","kaya iki lah raos mengendarai nissan gt -r r35 "" godzilla "" duwe tenaga 537 hp karo torsi 612 nm kang tenane kenceng",neutral,positive,neutral,neutral,neutral,neutral
mobil bagus irit bahan bakar dan murah ya brio,mobil apik irit bahan obong lan murah ya brio,positive,neutral,positive,neutral,positive,neutral
Honda Brio ini mobil yang lumayan keren sih memang,honda brio iki mobil kang lumayan keren sih pancen,neutral,neutral,positive,neutral,neutral,neutral
masalah nopol aja lama sekali mengurus nya kecewa sama nissan,masalah nopol wae suwe banget menguruse kuciwa padha nissan,neutral,neutral,neutral,neutral,neutral,negative
"Motor beat paling nyaman , dipakai untuk perempuan seperti saya , apalagi dibawa ke mana-mana sangat irit dan harga nya terjangkau dibandingkan motor honda yang lain .","montor beat paling kepenak , dianggo kanggo wadon kaya aku , apa maneh digawa menyang ngendi-ngendi irit banget lan regane terjangkau dibandhingake montor honda kang liya .",neutral,neutral,positive,neutral,positive,neutral
"HRV prestige akhir tahun 2017 bagasi luas , bbm irit bisa 1:12 , jok kulit , lampu led enak kalau dipakai malam hari .","hrv prestige akir taun 2017 bagasi jembar , bbm irit bisa 1:12 , jok kulit , lampu led sekeca yen dianggo wengi dina .",positive,neutral,neutral,positive,neutral,neutral
"dengan harga cuma 70 - 80 juta dapat mobil yang sangat nyaman , cuma Altis yang bisa","karo rega namung 70 -80 yuta oleh mobil kang kepenak banget , namung altis kang bisa",neutral,neutral,positive,neutral,positive,neutral
suka banget sama fitur Paddle shift - nya HRV E 2018 kayak mobil balap kalau bawa di tol suara mesin nya .,remen banget padha fitur paddle shift -e hrv e 2018 kaya mobil balap yen gawa ing tol swara mesine .,neutral,positive,neutral,positive,neutral,neutral
"Xenia yang saya pakai dari 2005 ini biaya perawatan yang rendah dan keandalan mesin yang tinggi ,","xenia kang aku anggo saka 2005 iki ragad pangopenan kang endhep lan keandalan mesin kang dhuwur ,",neutral,positive,neutral,neutral,neutral,positive
HRV nyaman terutama pas menyetir malam karena lampu nya terang ( double LED ) dan yang jelas irit .,hrv kepenak utamane trep nyetir wengi amarga lampune terang ( double led ) lan kang jelas irit .,positive,neutral,positive,positive,neutral,neutral
harga jual Nmax pun bersaing,rega adol nmax uga saingan,neutral,neutral,neutral,neutral,positive,neutral
"Dengan sigra perjalanan lebih nyaman, budget bensin bisa dialokasikan untuk keperluan lain.","karo sigra perjalanan luwih kepenak, budget bensin bisa dialokasikan kanggo kaperlon liya.",positive,neutral,positive,neutral,neutral,neutral
"Kalau untuk secara desain , interior dan fitur Honda mumpuni okelah .","yen kanggo kanthi desain , interior lan fitur honda mumpuni okelah .",neutral,neutral,neutral,positive,neutral,neutral
"Ke Bengkel itu buat ngebenerin motor bukan malah bikin motor jadi rusak , payah nih Dealer Honda Cidodol , masa motor gua bener jadi rusak .","menyang bengkel iku gawe ngebenerin montor dudu malah gawe montor dadi rusak , payah nih dealer honda cidodol , masa montor gua bener dadi rusak .",neutral,neutral,neutral,neutral,neutral,negative
kemahalan ya agya kalau untuk keluarga dengan ekonomi pas-pasan,kemahalan ya agya yen kanggo kulawarga karo ekonomi pas-pasan,neutral,neutral,neutral,neutral,negative,neutral
Kalo soal irit dan perawatan sih tetep prefer ke supra x helm in .,yen soal irit lan pangopenan sih tetep prefer menyang supra x helem in .,positive,neutral,neutral,neutral,neutral,positive
sigra nih menemani jalan-jalan bersama keluarga. Ku bangga dengan mobil ini.,sigra nih ngancani jalan-jalan bareng kulawarga. ku bungah karo mobil iki.,neutral,neutral,positive,neutral,neutral,neutral
"Mobil ku daihatsu xenia ku irit , cocok banget buat keluarga indonesia dengan kursi 7 tambah lagi mesin handal ( 1.300 cc ) walau sudah sejak 2009","mobil ku daihatsu xenia ku irit , cocog banget gawe kulawarga indonesia karo kursi 7 tambah maneh mesin handal ( 1.300 cc ) sanadyan wis wiwit 2009",positive,positive,neutral,positive,neutral,neutral
Puas ketika pertama kali membeli dan memakai Toyota Calya ini sampai sekarang,marem nalika kaping kapisan nuku lan nganggo toyota calya iki nganti saiki,neutral,neutral,positive,neutral,neutral,neutral
Kerenan pajero lah yang setuju like ya,kerenan pajero lah kang setuju like ya,neutral,neutral,positive,neutral,neutral,neutral
Lebih ok pajero .... lebih jantan,luwih ok pajero .... luwih jantan,neutral,neutral,positive,neutral,neutral,neutral
"Saya pakai motor vario sangat nyaman , rem sangat pakem , Suara mesin montor masih halus , padahal setiap bulan dibuat jalan luar provinsi tetapi masih tetap nyaman .","aku anggo montor vario kepenak banget , rem pakem banget , swara mesin montor isih alus , padahal saben sasi digawe dalan jabaning provinsi nanging isih tetep kepenak .",neutral,positive,positive,positive,neutral,neutral
Tergantung mau pakai nya berapa lama . Kalau 2 - 3 tahun mau ganti mending brio bro karena harga honda turun enggak jauh-jauh amat .,gumantung arep panganggone pira suwe . yen 2 -3 taun gelem genti mending brio bro amarga rega honda mudhun ora adoh-adoh banget .,neutral,neutral,neutral,neutral,positive,neutral
"tetapi selama yang saya lihat kalau xenia avanza tubruk ( adu kambing ) , bagian kabin kelihatan masih kokoh .","nanging lawase kang aku deleng yen xenia avanza tubruk ( adu wedhus ) , perangan kabin katon isih kukuh .",neutral,neutral,neutral,positive,neutral,neutral
Rush dan terios tampilan saja bagus tetapi kualitas murahan . mendingan beli cortez nyaman dibawa dan murah .,rush lan terios tampilan wae apik nanging kualitas murahan . mendingan tuku cortez kepenak digawa lan murah .,neutral,neutral,positive,positive,positive,neutral
"Alasan saya pilih HRV karena butuh mobil yang jangkung , lega di kelas nya , dan model nya ganteng .","alesan aku pilih hrv amarga butuh mobil kang jangkung , lega ing kelase , lan modhele bagus .",neutral,neutral,neutral,positive,neutral,neutral
"honda jazz full power banget, body mantep, suspensi empuk dan nyaman.","honda jazz full power banget, body mantap, suspensi empuk lan kepenak.",neutral,positive,neutral,positive,neutral,neutral
Nama Toyota dan Honda di indonesia melegenda ... walaupun mahal orang mau beli ... kata nya Spert part nya murah padahal kualitas nya abal2 ... di ketok dikit langsung penyot body nya dan dasbor nya,jeneng toyota lan honda ing indonesia melegenda ... sanadyan larang wong arep tuku ... tembunge spert parte murah padahal kualitase abal2 ... ing ketok sithik langsung penyot bodye lan dasbore,neutral,neutral,neutral,negative,neutral,neutral
Xenia perawatan berkala nya tidak mahal .,xenia pangopenan berkalane ora larang .,neutral,neutral,neutral,neutral,neutral,positive
jelek banget ini xenia li menesal saya beli,elek banget iki xenia li menesal aku tuku,neutral,neutral,negative,neutral,neutral,neutral
jujur saja tenaga nya Mobilio lebih besar yang manual dan akselerasi nya lebih cepat,jujur wae tenagane mobilio luwih gedhe kang manual lan akselerasine luwih cepet,neutral,positive,neutral,neutral,neutral,neutral
"Beat street dari bentukan keren banget , eye catching , dari performa juga lumayan untuk motor seharga nya , mesin senyap dan benar-benar halus .","beat street saka bentukan keren banget , eye catching , saka performa uga lumayan kanggo montor sehargane , mesin senyap lan bener-bener alus .",neutral,positive,neutral,positive,neutral,neutral
Brio saya kondisi mesin bisa dibilang masih sempurna masih bisa 28 km / liter dan digas ke 120 kmh 140 kmh juga masih enteng .,brio aku kahanan mesin bisa dietung isih sampurna isih bisa 28 km / liter lan digas menyang 120 kmh 140 kmh uga isih enteng .,neutral,positive,neutral,neutral,neutral,neutral
"suspensi pajero empuk , fortuner itu suspensi nya keras","suspensi pajero empuk , fortuner iku suspensine keras",neutral,neutral,neutral,negative,neutral,neutral
Menurut saya mobil xpander ini sangat nyaman dan keren,manut aku mobil xpander iki kepenak banget lan keren,neutral,neutral,positive,neutral,neutral,neutral
komplit sekali servis yang ditawarkan toyota semua nya ada pokok nya paket lengkap,pepak pisan servis kang ditawakake toyota sakabehe ana pokoke paket pepak,neutral,neutral,neutral,neutral,neutral,positive
Avanza sangat mendukung profesi yang saya jalani karena avanza bagi saya volume ruang yang besar .,avanza nyengkuyung banget profesi kang aku jalani amarga avanza kanggo aku volume ruwang kang gedhe .,neutral,neutral,neutral,positive,neutral,neutral
mobil mitsubishi sekarang sudah gratis biaya servis dan sparepart selama 5 tahun .,mobil mitsubishi saiki wis gratis ragad servis lan sparepart lawase 5 taun .,neutral,neutral,neutral,positive,neutral,positive
Rush 2018 G AT cocok untuk kalangan tua dan muda . tiada lagi tandingan nya .,rush 2018 g at cocog kanggo kalangan tuwa lan enom . ora ana maneh tandhingane .,neutral,neutral,positive,neutral,neutral,neutral
Hanya honda beat yang sudah terbukti mantap dan dahsyat.,mung honda beat kang wis kabukten mantep lan dahsyat.,neutral,neutral,positive,neutral,neutral,neutral
harga jual pun bersaing . untuk saat ini Nmax jadi motor ini paling nyaman digunakan baik untuk harian maupun tur .,rega adol uga saingan . kanggo wektu iki nmax dadi montor iki paling kepenak digunakake becik  kanggo padinan utawa tur .,neutral,neutral,positive,neutral,positive,neutral
Waduh kece parah deh ini bisa-bisa kepincut saya sama wuling cortez,waduh kece parah deh iki bisa-bisa kepincut aku padha wuling cortez,neutral,neutral,positive,neutral,neutral,neutral
"Dari pengalaman sendiri pakai mitsubishi , lampu kayak kurang terang itu karena kaca film standar terlalu gelap yang depan .","saka pengalaman dhewe anggo mitsubishi , lampu kaya kurang terang iku amarga kaca film standar terlalu peteng kang ngarep .",neutral,neutral,neutral,negative,neutral,neutral
"Pernah Punya Grand Livina XV tahun 2011 dipakai sampai 5 Tahun , dan KM - nya enggak sampai 50.000 . Sumpah ini mobil nyaman banget .","tau nduwe grand livina xv taun 2011 dianggo tekan 5 taun , lan km -e ora tekan 50.000 . sumpah iki mobil kepenak banget .",neutral,neutral,positive,neutral,neutral,neutral
cukup puas dengan toyota rush ini,cukup marem karo toyota rush iki,neutral,neutral,positive,neutral,neutral,neutral
"saya juga baru saja beli tipe deluxe juga , bensin lumayan irit kok kak .","aku uga nembe wae tuku tipe deluxe uga , bensin lumayan irit kok kak .",positive,neutral,neutral,neutral,neutral,neutral
Bengkel resmi Yamaha menjual suku cadang dengan harga yang jauh lebih mahal.,bengkel resmi yamaha menjual suku cadang karo rega kang adoh luwih larang.,neutral,neutral,neutral,neutral,neutral,negative
Xeli tenaga nya juga enggak memalukan,xeli tenagane uga ora ngisin-isini,neutral,positive,neutral,neutral,neutral,neutral
Bengkel payah . Mobil 3 bulan gak dikerjain juga . Bengkel yang mengecewakan ( @ Honda Prima Bekasi ),bengkel payah . mobil 3 sasi ora dikerjain uga . bengkel kang nguciwani ( @ honda prima bekasi ),neutral,neutral,neutral,neutral,neutral,negative
"xpander memang oke , enak saja menanjak 6 orang dalam mobil .","xpander pancen oke , sekeca wae ngancik 6 wong jroning mobil .",neutral,neutral,positive,neutral,neutral,neutral
"All new Avanza punya rasio gigi lebih halus . kabin lebih lega , buat baris 1 - 2 .","all new avanza nduwe rasio untu luwih alus . kabin luwih lega , gawe baris 1 -2 .",neutral,neutral,neutral,positive,neutral,neutral
"nmax lebar sih . cuma Honda kalau soal servis masih lebih aman ,","nmax amba sih . namung honda yen soal servis isih luwih aman ,",neutral,neutral,neutral,positive,neutral,positive
Masih nyaman Pajero karna Pajero lebih banyak peminat nya dari pada Fortuner,isih kepenak pajero karna pajero luwih akeh peminate daripada fortuner,neutral,neutral,negative,neutral,neutral,neutral
"4 tahun pakai Altis , irit bbm banget apalagi buat luar kota","4 taun anggo altis , irit bbm banget apa maneh gawe jabaning kutha",positive,neutral,neutral,neutral,neutral,neutral
Sudah 4 tahun lebih pakai mobil Honda ini . benar-benar mantap ! Pantas jadi MOBIL SEJUTA UMAT nya sedunia . Tidak pernah mengalami masalah sama sekali .,wis 4 taun luwih anggo mobil honda iki . bener-bener mantep ! pantes dadi mobil seyuta umate sadonya . ora tau ngalami masalah babar pisan .,neutral,neutral,positive,neutral,neutral,neutral
"Gue cuma punya setahun Grand Livina, cuma dipakai ke Bali, tenaga nya lemot banget.","aku  namung nduwe sataun grand livina, namung dianggo menyang bali, tenagane alon banget.",neutral,positive,neutral,neutral,neutral,neutral
"Tetapi menurut saya honda masih terlalu pelit untuk ac - nya ,","nanging manut aku honda isih terlalu pelit kanggo ac -e ,",neutral,neutral,neutral,negative,neutral,neutral
Toyota Avanza versi terbaru pun menghadirkan pedal gas yang lebih ringan untuk diinjak sehingga anda bisa memperoleh tingkat kenyamanan lebih mudah .,toyota avanza versi paling anyar uga nekakake pedal gas kang luwih entheng kanggo dipidek saengga panjenengan bisa ngolehake tingkat kenyamanan luwih gampang .,neutral,neutral,neutral,positive,neutral,neutral
Wah bengkel toyota pelayanan nya bagus banget nih . ini sih nunggu berjam-jam di bengkel juga gak bakal bosen kalo semuanya disediain di sini :D,wah bengkel toyota pelayanane apik banget nih . iki sih nunggu berjam-jam ing bengkel uga ora bakal bosen yen sakabehe disediain ing kene :d,neutral,neutral,neutral,neutral,neutral,positive
jazz tarikan nya jauh lebih halus daripada brio,jazz tarikane adoh luwih alus daripada brio,neutral,negative,neutral,neutral,neutral,neutral
"Toyota Fortuner adalah kendaraan yang benar-benar di atas harapan . Setelah beberapa lama menggunakan nya , konsumsi bahan bakar kendaraan ini cukup baik dan bisa diandalkan .","toyota fortuner yaiku kendaraan kang bener-bener ing dhuwur pangajab . sawise pira-pira suwe menggunakane , konsumsi bahan obong kendaraan iki cukup apik lan bisa diandelake .",positive,neutral,positive,neutral,neutral,neutral
Jazz enak . tetapi mahal harga dan perawatan gila .,jazz sekeca . nanging larang rega lan pangopenan edan .,neutral,neutral,positive,neutral,negative,negative
gue enggak menyangka xpander bisa sebagus ini .,aku  ora nyana xpander bisa saapik iki .,neutral,neutral,positive,neutral,neutral,neutral
fortuner sempit di belakang kalau pajero luas duduk nya ga mentok,fortuner ciyut ing wuri yen pajero jembar lungguhe ora  mentok,neutral,neutral,neutral,positive,neutral,neutral
"mesin 3SZ - VE 1500 cc ini memang lebih pas di badan Avanza , bertenaga namun efisien","mesin 3sz -ve 1500 cc iki pancen luwih trep ing awak avanza , duwe tenaga nanging efisien",neutral,positive,neutral,neutral,neutral,neutral
ane tetep megang mobilio daripada avanza . . ga enak banget avanza .. rasa berkendara nya enakan mobilio ..,ane tetep megang mobilio daripada avanza . . ora  sekeca banget avanza .. raos berkendarane enakan mobilio ..,neutral,neutral,positive,neutral,neutral,neutral
Saya juga pakai hrv om . impresi nya sangat luar biasa dan enak banget dikendarai baik dalam dan luar kota hrv terbaik,aku uga anggo hrv om . impresine luarbiasa banget lan sekeca banget dikendarai becik  jero lan jabaning kutha hrv paling apik,neutral,neutral,positive,neutral,neutral,neutral
"Kenapa saya suka dengan mobil Avanza , karena selain nyaman mobil ini mesin nya juga terpelihara dan terjaga . Jadi apabila kita hendak pergi ke luar kota atau pergi jauh mesin nya tetap awet .","geneya aku remen karo mobil avanza , amarga saliyane kepenak mobil iki mesine uga kopen lan melek . dadi menawa awake dhewe arep lunga menyang jabaning kutha utawa lunga adoh mesine tetep awet .",neutral,positive,positive,neutral,neutral,neutral
Toyota Rush irit,toyota rush irit,positive,neutral,neutral,neutral,neutral,neutral
Mending Calya harga stabil,mending calya rega stabil,neutral,neutral,neutral,neutral,positive,neutral
sebagai jiwa petualang saya yakin beli brio karena lincah kalau untuk lari,dadi jiwa petualang aku yakin tuku brio amarga lincah yen kanggo mlayu,neutral,positive,neutral,neutral,neutral,neutral
"Wuling confero , mesin gardan oke dan mantap , mesin andal di kelas nya ,","wuling confero , mesin gardan oke lan mantep , mesin andal ing kelase ,",neutral,positive,neutral,neutral,neutral,neutral
@hondajazz_id pelayanan bengkel honda pluit jelek,@hondajazz_id pelayanan bengkel honda pluit elek,neutral,neutral,neutral,neutral,neutral,negative
"grand livina cuma menang di interior, mesin tetap kalah.","grand livina namung menang ing interior, mesin tetep kalah.",neutral,negative,neutral,positive,neutral,neutral
"tapi mazda kadang mahal , harga purnajual enggak seberapa","nanging mazda kadhang larang , rega purnajual ora sakpira",neutral,neutral,neutral,neutral,negative,neutral
layanan Purnajual Toyota Dinilai Paling Memuaskan,layanan purnajual toyota dibiji paling maremake,neutral,neutral,neutral,neutral,neutral,positive
Gue punya selis sudah 4 tahun. masih awet. batre sama kontroler nya enggak pernah masalah.,aku  nduwe selis wis 4 taun. isih awet. batre padha kontrolere ora tau masalah.,neutral,neutral,positive,positive,neutral,neutral
avanza bahan bakar nya boros banget,avanza bahan bakare boros banget,negative,neutral,neutral,neutral,neutral,neutral
"Lagi mikir , mobil murah dan perawatan mudah kan Avanza , tapi kok gak ada perusahaan taksi yang pake ya ? Kan enak penumpang nya bisa 6 orang .","maneh mikir , mobil murah lan pangopenan gampang kan avanza , nanging kok ora ana perusahaan taksi kang anggo ya ? kan sekeca penumpange bisa 6 wong .",neutral,neutral,neutral,neutral,positive,positive
"Enggak semua bengkel AHASS HONDA servis nya keren , motor gue servis dicsitu malah sama saja kayak enggak diservis ! Udah mahal ! Payah lagi !","ora kabeh bengkel ahass honda servise keren , montor aku  servis dicsitu malah padha wae kaya ora diservis ! wis larang ! payah maneh !",neutral,neutral,neutral,neutral,neutral,negative
Avanza mobil yang cocok adalah yang irit,avanza mobil kang cocog yaiku kang irit,positive,neutral,neutral,neutral,neutral,neutral
Alhamdulillah saya tidak salah pilih memilih kendaraan buat usaha selain dari tenaga nya yang lumayan kencang vario 125 kokoh buat bawa beban banyak dan irit sangat bbm - nya,alhamdulillah aku ora salah pilih milih kendaraan gawe usaha saliyane saka tenagane kang lumayan kenceng vario 125 kukuh gawe gawa beban akeh lan irit bbm banget -e,positive,positive,positive,neutral,neutral,neutral
fortuner ini mobil yang paling gagah dan elegan di kelas nya,fortuner iki mobil kang paling gagah lan elegan ing kelase,neutral,neutral,positive,neutral,neutral,neutral
Mobil lmpv paling enak mesin dan handling nya .. sayang fitur nya nanggung banget belum ada smartkey,mobil lmpv paling sekeca mesin lan handlinge .. sayang fiture nanggung banget durung ana smartkey,neutral,positive,neutral,negative,neutral,neutral
pajero lah yg menang soal nya dia hemat karena solar Dan lebih nyaman,pajero lah kang menang soale dheweke gemi amarga solar lan luwih kepenak,positive,neutral,positive,neutral,neutral,neutral
"Beat 2010 merupakan varian beat terbaik di kelas nya dengan tampilan sporty dan aeorodinamis yang baik sehingga sangat lincah di jalanan sewaktu merangsek di kemacetan , lagi pilihan warna juga desain sangat cocok untuk muda di semua gender .","beat 2010 ya iku varian beat paling apik ing kelase karo tampilan sporty lan aeorodinamis kang apik saengga lincah banget ing ratanan sawektu merangsek ing kemacetan , maneh pilihan werna uga desain cocog banget kanggo enom ing kabeh gender .",neutral,positive,positive,positive,neutral,neutral
mobilio memang paling enak buat low mpv,mobilio pancen paling sekeca gawe low mpv,neutral,neutral,positive,neutral,neutral,neutral
Saya lebih suka fortuner dibandingkan pajero,aku luwih remen fortuner dibandhingake pajero,neutral,neutral,negative,neutral,neutral,neutral
Calya bagus cantik irit dan terjangkau,calya apik ayu irit lan terjangkau,positive,neutral,neutral,positive,positive,neutral
Xeli lumayan irit bbm 1:9 dalam kota ( belum pernah bawa ke luar kota ) .,xeli lumayan irit bbm 1:9 jroning kutha ( durung tau gawa menyang jabaning kutha ) .,positive,neutral,neutral,neutral,neutral,neutral
Gw sih pilih fortuner karena enteng klo di jalan jelek,gw sih pilih fortuner amarga enteng klo ing ratan elek,neutral,neutral,positive,neutral,neutral,neutral
"mobilio oke banget secara keseluruhan, tapi buat pilihan warna nya gak menarik","mobilio oke banget kanthi sakabehe, nanging gawe pilihan wernane ora menarik",neutral,neutral,positive,negative,neutral,neutral
jazz jauh lebih praktis dipake kalo dibanding brio,jazz adoh luwih praktis dipake yen dibandhingake brio,neutral,neutral,negative,neutral,neutral,neutral
si xexi tarikan oke . lari 120 di cipularang oke saja itu .,si xexi tarikan oke . mlayu 120 ing cipularang oke wae iku .,neutral,positive,neutral,neutral,neutral,neutral
jarang-jarang loh ada after sales service yang sebagus nissan,arang-arang loh ana after sales service kang saapik nissan,neutral,neutral,neutral,neutral,neutral,positive
keseluruhan mobil Wuling confero S 1.5 L Lux+ ini direkomendasikan banget .,sakabehaning mobil wuling confero s 1.5 l lux+ iki direkomendasikan banget .,neutral,neutral,positive,neutral,neutral,neutral
Mesin diesel yg paling kondang sampai ke kampung kampung ya Mitsubishi,mesin diesel kang paling kondang tekan menyang kampung kampung ya mitsubishi,neutral,positive,neutral,neutral,neutral,neutral
sangat berkesan dengan Avanza karena harga nya yang murah dibanding dengan mobil sekelas nya ( saya beli bekas ) .,berkesan banget karo avanza amarga regane kang murah dibandhingake karo mobil sekelase ( aku tuku bekas ) .,neutral,neutral,neutral,neutral,positive,neutral
mobilio bagus banget design body nya juga oke banget,mobilio apik banget design bodye uga oke banget,neutral,neutral,positive,positive,neutral,neutral
Pajero sport mobil impian gue bro keren nya gak ada yang bisa ngalahin,pajero sport mobil ngimpi aku  bro kerene ora ana kang bisa ngalahin,neutral,neutral,positive,neutral,neutral,neutral
Fortuner tampang sih keren tp power nya letoy bos,fortuner tampang sih keren tp powere letoy bos,neutral,negative,neutral,positive,neutral,neutral
Honda Beat luar biasa . Mesin nya bandel . Enggak pernah mogok sekalipun .,honda beat luarbiasa . mesine bandel . ora tau mogok sepisana .,neutral,positive,positive,neutral,neutral,neutral
"pilihan ku enggak salah , terios ini mobil direkomendasikan banget .","pilihan ku ora salah , terios iki mobil direkomendasikan banget .",neutral,neutral,positive,neutral,neutral,neutral
Daihatsu Ayla tuh yang lebih murah dan irit mah .,daihatsu ayla kuwi kang luwih murah lan irit mah .,positive,neutral,neutral,neutral,positive,neutral
"sudah 3 tahun saya pakai Honda Vario , sangat nyaman dipakai dan pasti nya irit","wis 3 taun aku anggo honda vario , kepenak banget dianggo lan mesthine irit",positive,neutral,positive,neutral,neutral,neutral
secara keseluruhan sih vario lebih bagus daripada mio,kanthi sakabehe sih vario luwih apik daripada mio,neutral,neutral,negative,neutral,neutral,neutral
"ternyata GPS bawaan xenia nya enggak mengecewakan , anak-anak senang . Lumayan pintar lah , kalau saya bohongi rute nya dia tetap bisa kalkulasi ulang rute yang saya ambil .","jebul gps gawan xeniane ora nguciwani , bocah-bocah seneng . lumayan pinter lah , yen aku bohongi rutene dheweke tetep bisa kalkulasi balen rute kang aku jupuk .",neutral,neutral,neutral,positive,neutral,neutral
Mobil Honda semuanya punya tempat penyimpanan yang banyak,mobil honda sakabehe nduwe panggonaning panyimpenan kang akeh,neutral,neutral,neutral,positive,neutral,neutral
sampai saat ini tingkat kenyamanan calya tidak ada yang menandingi .,tekan wektu iki tingkat kenyamanan calya ora ana kang nandhingi .,neutral,neutral,positive,neutral,neutral,neutral
"Untuk yang keseharian nya selalu menggunakan kendaraan , motor honda scoopy sangat cocok untuk anda , body yang elegan bahan bakar yang irit dan motor yang nyaman saat dikendarai sangat cocok untuk semua kalangan ;)","kanggo kang kesehariane tansah migunakake kendaraan , montor honda scoopy cocog banget kanggo panjenengan , body kang elegan bahan obong kang irit lan montor kang kepenak wektu dikendarai cocog banget kanggo kabehing kalangan ;)",positive,neutral,positive,positive,neutral,neutral
Calya ini mobil jelek pelan pula untuk apa dibeli,calya iki mobil elek alon uga kanggo apa dituku,neutral,neutral,negative,neutral,neutral,neutral
"Pas lihat tadi Suzuki Baleno 2017 ini di GIIAS lumayan banget buat harga segitu , murah .","trep deleng wau suzuki baleno 2017 iki ing giias lumayan banget gawe rega semono , murah .",neutral,neutral,neutral,neutral,positive,neutral
"Saya lihat bodi mobilio sangat tipis dan rentan penyok , di jalanan banyak yang bodi nya penyok","aku deleng bodi mobilio tipis banget lan rentan penyok , ing ratanan akeh kang bodine penyok",neutral,neutral,neutral,negative,neutral,neutral
jazz lebih bandel kalo dibanding brio,jazz luwih bandel yen dibandhingake brio,neutral,negative,neutral,neutral,neutral,neutral
"Payah nih bengkel mitsubishi PT Wicaksana Berlian Motor , dijanjiin servis sama operator nya tapi pas datang , bengkel nya ternyata libur","payah nih bengkel mitsubishi pt wicaksana berlian montor , dijanjiin servis padha operatore nanging trep teka , bengkele jebul prei",neutral,neutral,neutral,neutral,neutral,negative
dibuat bermanuver tajam juga masih tetep oke si honda brio ini,digawe bermanuver landhep uga isih tetep oke si honda brio iki,neutral,positive,neutral,neutral,neutral,neutral
Yang pertama Li biru dlx+ tahun 2004 AXIC - 1308 . Mobil mantap . Dibawa keliling pulau jawa tanpa ada masalah . baik-baik saja . Lewat tanjakan asoy pula .,kang kapisan li biru dlx+ taun 2004 axic -1308 . mobil mantep . digawa kliling pulo jawa tanpa ana masalah . baik-baik wae . liwat tanjakan asoy uga .,neutral,neutral,positive,neutral,neutral,neutral
Xpander lebih memiliki kesan Gahar dari eksterior .,xpander luwih nduweni kesan gahar saka eksterior .,neutral,neutral,neutral,positive,neutral,neutral
"cocok banget brio ini buat ke kampus, desain body yang kecil gak bikin lebay buat dipakai mahasiswa","cocog banget brio iki gawe menyang kampus, desain body kang cilik ora gawe lebay gawe dianggo mahasiswa",neutral,neutral,positive,positive,neutral,neutral
baru sebulan udah sampe inden fortuner mantap sekali,anyar sasasi wis tekan inden fortuner mantep banget,neutral,neutral,neutral,neutral,neutral,positive
Naik pajero goyang nya parah mending naik inova,munggah pajero goyange parah mending munggah inova,neutral,neutral,positive,neutral,neutral,neutral
pengalaman berkendara nya sangat menyenangkan pakai Avanza karena suara mesin nya yang halus,pengalaman berkendarane nyenengake banget anggo avanza amarga swara mesine kang alus,neutral,positive,neutral,neutral,neutral,neutral
"agya agak sedikit mengecewakan, gak bagus","agya rada sathithik nguciwani, ora apik",neutral,neutral,negative,neutral,neutral,neutral
